Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP37,OUT027,3258.4147663202357
DRB01,OUT018,2812.7079612573666
FDR47,OUT046,3116.812971460284
NCM31,OUT010,339.5659091817457
NCF06,OUT027,6097.222666004286
NCV17,OUT027,3331.4017359796107
FDS10,OUT049,3036.7432390094823
FDN52,OUT035,1425.2738904809348
FDZ48,OUT013,1853.7116086445
FDJ48,OUT049,4140.868262472561
DRB13,OUT027,4991.687999394784
FDV59,OUT017,3811.139713990757
FDL32,OUT035,1819.0615638635543
FDZ12,OUT035,2345.069211299514
NCR06,OUT027,1160.997013507597
FDP51,OUT017,2017.2497135008086
FDY22,OUT013,2497.1932321400272
FDZ38,OUT049,2906.0623836310247
NCO54,OUT035,868.8065958428732
FDR23,OUT035,2987.094037504513
FDM38,OUT049,883.3941045359678
FDS25,OUT013,1878.023337530229
FDZ22,OUT013,1352.8148801615866
FDZ20,OUT019,553.3631726252711
FDD45,OUT010,205.87599482838084
FDN03,OUT049,4040.131100441059
NCW30,OUT046,3688.0131993555797
FDY24,OUT027,1675.7551816783514
FDJ26,OUT019,534.584738131454
FDM15,OUT049,2438.1989829337326
NCW54,OUT027,1665.0656782299939
FDA23,OUT045,1558.9885175349616
FDA39,OUT019,114.98688887967583
FDZ12,OUT017,2395.0582943251156
NCB42,OUT046,1962.0809445739928
FDL16,OUT046,753.045442567891
FDO24,OUT019,383.85680240972937
NCP42,OUT046,3136.518251022243
FDR19,OUT018,2097.5904157733703
DRL01,OUT045,3793.5171191117443
FDV37,OUT046,3225.3029741600512
FDI41,OUT010,346.6155650469963
FDF58,OUT049,950.6121752015206
NCF43,OUT018,1965.8754642827437
FDN02,OUT049,3503.659904779599
NCP41,OUT035,1744.1975790712722
NCY17,OUT027,1260.7020036584333
FDL58,OUT027,5912.225943545943
NCA30,OUT027,5131.424060470106
FDE46,OUT018,2232.8474771431665
FDY38,OUT035,3964.9239598131553
NCH29,OUT027,2562.333238576637
FDO20,OUT045,4022.7789008271293
FDP44,OUT018,1392.8635563548603
FDM02,OUT027,2467.0748246906455
FDJ14,OUT027,2260.145135731654
FDH04,OUT010,189.6963826090274
DRK23,OUT046,3985.193729158851
NCW05,OUT046,1737.8340074874793
FDF12,OUT049,2405.6266820325945
FDL51,OUT019,534.4293075939324
FDN03,OUT018,3459.5338500116886
DRJ37,OUT049,2424.91441968947
FDM12,OUT019,488.5079313359658
FDA16,OUT045,3673.355403785765
NCB07,OUT017,3219.0120397626874
NCI17,OUT019,260.6447535088664
FDR51,OUT046,2427.8884027152762
FDJ55,OUT045,3807.470368279741
NCZ17,OUT013,609.4374860813184
FDU25,OUT013,823.0613324547489
NCG18,OUT045,1620.4883184747105
DRM11,OUT017,4219.875778151878
FDH16,OUT035,1502.5360394981526
FDZ04,OUT018,810.0597195349446
NCX53,OUT035,2333.966615503757
FDX38,OUT027,1386.220899124027
FDX09,OUT046,2839.6521121810524
NCW05,OUT018,1477.383007703859
NCS41,OUT017,3103.028200320815
FDI26,OUT046,2876.6296858366168
NCZ41,OUT027,3263.342740069963
NCK06,OUT046,2072.6249854031353
FDX23,OUT027,2564.461817260141
NCA42,OUT046,2512.6766349336353
FDC20,OUT049,852.4256519772475
DRC49,OUT018,1983.2066658443814
FDX01,OUT013,1907.0157608744148
FDC08,OUT045,3815.312530785057
FDC02,OUT017,4226.964521508513
FDK10,OUT045,2955.57511174469
DRC24,OUT013,2397.9813122638725
FDW16,OUT019,240.74291321142013
NCU06,OUT018,3301.654006060217
DRA59,OUT045,2999.891348559024
FDR24,OUT019,241.58941523081808
DRL35,OUT018,534.4827315892691
FDA49,OUT013,1356.5090221836697
NCC55,OUT046,636.8784868483418
DRD24,OUT019,329.5187326034135
NCE55,OUT049,3065.295061676696
FDT33,OUT045,2818.04581671659
NCT53,OUT013,2506.933898492736
FDS26,OUT046,4013.8984048391862
FDL22,OUT018,1320.2385338214426
FDP44,OUT017,1722.8545730146516
FDC52,OUT018,2107.3871635675823
FDI53,OUT010,402.62334175824105
FDZ23,OUT046,3136.8415224212526
NCT18,OUT013,3110.965933760749
FDR13,OUT046,1990.1404964868086
FDB09,OUT010,270.1733670455818
FDZ60,OUT013,1725.5935940941545
FDB11,OUT046,3670.35821320321
FDC10,OUT018,1753.9209266297921
FDW56,OUT035,3147.7032272384154
FDK14,OUT027,2299.5609636528507
DRE27,OUT027,2629.8002976191633
FDA38,OUT017,3979.1467719627344
FDT11,OUT045,3032.405763044068
FDP15,OUT035,4278.33099842242
FDV27,OUT035,1449.8199634508817
FDS36,OUT027,2846.8830586095282
FDY40,OUT027,1402.0724961908338
NCF19,OUT049,787.4010542270566
FDF53,OUT045,2944.7915128356717
FDS14,OUT027,3985.5623181434507
FDE56,OUT046,1034.2271421210837
FDZ19,OUT035,2916.607807639489
FDZ46,OUT013,1843.727870431568
FDR16,OUT046,3546.5519076502123
FDG29,OUT018,516.9026622357923
NCE30,OUT017,3622.734484309877
FDZ40,OUT046,843.1588840506173
FDG58,OUT018,2394.890229152049
DRH03,OUT013,1440.5109630111072
FDZ47,OUT045,1541.691901916367
FDV04,OUT018,2347.355305327643
FDZ10,OUT018,1854.651313122726
FDG46,OUT017,1930.0072642086539
NCF07,OUT045,1562.1309449052555
FDY44,OUT035,3178.57717680068
FDB21,OUT013,4089.7204512651238
FDS20,OUT035,3061.5429203472827
FDS49,OUT049,1281.6041886927153
FDX55,OUT027,5761.838992339832
NCQ02,OUT018,2728.3505904503104
FDR25,OUT013,4154.515750569317
DRG39,OUT045,837.0107466532543
FDB46,OUT046,3501.5000440937147
NCC30,OUT018,2638.289961309728
FDE58,OUT035,1996.9296541967074
FDC05,OUT019,510.3681105989845
FDY15,OUT046,2527.2810406322205
FDG14,OUT046,2426.8151564799987
FDL08,OUT049,4130.615383758231
FDQ47,OUT013,587.3922933481258
FDN12,OUT035,1745.0067504422173
FDW10,OUT013,2948.6643906402956
FDD02,OUT035,1943.1720149204673
FDX35,OUT010,567.8947796479188
FDT35,OUT046,2789.440444248229
DRN47,OUT019,441.686808363592
FDB11,OUT010,583.9913564922422
FDN20,OUT045,2732.745474181061
FDB59,OUT035,3249.380573217335
FDJ58,OUT045,2900.9778675862926
FDU60,OUT046,2808.719591696452
FDS03,OUT049,1043.148057731192
FDU40,OUT019,466.3291154291192
DRH15,OUT049,747.8273020191143
FDD04,OUT027,3672.6601586262927
FDQ01,OUT046,3885.750315617118
FDF28,OUT035,2045.0521322920983
FDD22,OUT010,259.208336790591
FDY19,OUT046,1986.6124467708578
FDN33,OUT035,1569.2298973670245
FDV36,OUT035,2074.1834898832244
FDW01,OUT010,365.354391517325
FDJ28,OUT049,3273.287557798943
FDB17,OUT035,3067.0457389109147
FDM40,OUT049,2341.1711504859904
FDV46,OUT045,2241.968534090915
FDQ44,OUT049,2032.385215236826
NCD42,OUT046,641.4148489249861
DRH37,OUT046,2583.3665718072602
FDR10,OUT018,2433.268184601971
NCD06,OUT027,1283.6284069006676
FDI53,OUT046,2584.484268640128
FDG16,OUT035,3731.3206212160135
DRB25,OUT046,1727.4256702614846
FDY09,OUT046,2770.152050157531
FDX48,OUT045,2548.057600368398
FDC03,OUT010,523.4848498779184
FDT47,OUT035,1634.2066918316189
FDW44,OUT027,4624.872800548377
FDT24,OUT017,1295.0386161917872
FDT12,OUT019,535.2257791781993
NCS38,OUT035,1851.9914810713549
FDO39,OUT035,3146.62950104309
FDA13,OUT046,655.4233775998717
FDO48,OUT035,3967.0168574267605
DRJ01,OUT017,2463.35553084515
FDD53,OUT018,500.0896368466934
NCT05,OUT049,4194.71909115656
FDQ51,OUT045,714.8551947708505
FDU60,OUT013,2733.2619772177613
FDC59,OUT046,1007.1395218683765
FDP36,OUT035,835.7244610260972
NCM19,OUT017,1803.0589523190815
FDL16,OUT035,714.3968657381805
FDE50,OUT018,2773.429467434026
NCR18,OUT013,662.7569159012982
NCD30,OUT035,1622.2333399314466
FDH31,OUT013,1617.9696249465976
FDD56,OUT019,432.55998597566503
FDC47,OUT049,3769.392875026099
FDZ21,OUT045,1529.8640273983488
FDM01,OUT049,1694.9953001842464
FDF24,OUT013,1292.0269628527706
FDW23,OUT017,657.5291856035475
FDY52,OUT018,812.1738581105093
DRH37,OUT027,4196.664329115935
DRO47,OUT027,2982.092506876592
FDR25,OUT049,4058.394595064331
FDQ24,OUT027,5970.879684888458
DRJ51,OUT018,3313.656917548969
NCU06,OUT035,3770.3318980046215
NCV18,OUT018,1214.697846247147
NCC06,OUT027,3340.3679664777824
FDZ01,OUT018,1435.2260616507535
FDT14,OUT017,2034.1412143883206
FDD11,OUT019,566.4622025688112
FDN09,OUT017,3996.1391788279634
NCO18,OUT010,424.06694584656253
FDZ50,OUT045,3035.0998084623093
FDS44,OUT013,3977.2644689496956
FDI36,OUT045,3026.2811145954915
FDA26,OUT010,558.064285520823
NCY53,OUT049,1839.7557275132992
FDF32,OUT049,3252.9302662630826
FDF59,OUT010,277.33198088339867
FDB20,OUT046,1290.5415630877515
DRH11,OUT035,912.5013473769209
FDT03,OUT049,3179.1155623928707
NCH06,OUT035,3915.6453350058637
FDR55,OUT049,3208.050659326497
FDI10,OUT035,2936.06609524126
FDZ12,OUT045,2223.698078217687
FDM12,OUT049,3251.1497185026924
DRB25,OUT045,1613.439176096507
NCS41,OUT013,3068.4728890145566
NCT53,OUT049,2581.423229358011
NCD55,OUT013,608.3222697364271
FDY08,OUT049,2387.6086603256704
NCP55,OUT049,858.3544248107211
FDA33,OUT013,2479.9768373381844
FDQ33,OUT013,2529.8201098978084
FDE45,OUT027,5079.583364433308
FDT26,OUT013,1988.448647093674
NCV53,OUT049,4051.5605002991047
FDK60,OUT027,2624.7998507751768
NCJ29,OUT046,1359.4845363810025
FDI15,OUT045,4022.4599116099453
FDX21,OUT013,1803.0454985401811
FDV49,OUT019,569.2687365148334
DRO59,OUT046,1291.2527803331893
FDZ14,OUT045,1926.4978872084532
FDP32,OUT027,3414.3861689201217
FDC33,OUT017,3318.7823526502175
FDT14,OUT010,265.0373375420797
NCN54,OUT027,2190.7077591641137
FDR57,OUT027,4071.467085609946
DRK12,OUT046,657.2152245309616
FDX52,OUT049,3260.9527196725567
FDX08,OUT010,423.6590340626291
FDP10,OUT010,244.37614825636322
NCP50,OUT045,1292.6463747742114
NCL06,OUT013,4076.915384633779
FDP25,OUT013,3651.0792745359695
FDE53,OUT013,1660.4070406300616
FDL27,OUT017,1086.955210101385
FDC35,OUT049,3607.1168196569097
DRJ47,OUT010,415.0417169935205
FDD16,OUT018,1063.4577962652875
NCN42,OUT049,2449.1814306239226
FDC38,OUT027,3391.8236131207755
NCO07,OUT045,3413.6877132495797
FDQ20,OUT049,670.6864698048134
FDI32,OUT046,1836.528274575944
FDN20,OUT010,408.8710817480195
DRJ51,OUT027,5858.457873259142
FDU08,OUT045,1524.0124795722656
DRN37,OUT019,390.39265939765687
FDD05,OUT010,260.4006461752633
FDW15,OUT046,2429.361972051933
FDI52,OUT046,2026.2663969135663
DRM11,OUT049,4205.694031757527
NCO06,OUT045,595.4706625318612
FDU38,OUT049,3305.4677542746463
FDU59,OUT018,2335.1576421480563
FDJ10,OUT046,2316.3248903181952
FDM13,OUT049,2168.4070970651005
NCJ30,OUT019,395.41889276620253
FDM45,OUT018,1791.8476371266383
FDP36,OUT045,802.4475251538963
NCD30,OUT010,217.54248421457072
FDN48,OUT017,1537.924419215125
FDY32,OUT049,2674.053332854258
FDU47,OUT046,2346.044723978639
FDF17,OUT019,480.7106457928163
FDP34,OUT017,2565.8212897180724
FDA47,OUT049,2707.5584237336257
DRD27,OUT027,2627.837830804386
FDW38,OUT045,859.5676466577203
FDZ15,OUT019,301.1916338870584
FDZ03,OUT027,5006.65873440751
NCN19,OUT049,3272.9453043763247
FDG02,OUT035,3218.912926203267
FDS31,OUT035,3106.368972652195
FDW43,OUT019,534.937982147694
FDZ47,OUT010,207.54908182092404
FDO57,OUT017,2596.468571910292
NCL07,OUT013,608.7168060099893
NCV42,OUT013,1782.7370663922527
FDP40,OUT017,1900.4376120109491
FDP48,OUT019,485.05239944214156
FDH21,OUT017,2546.9812830429214
NCP02,OUT049,901.3868382367383
FDK24,OUT049,758.5651515421093
FDC41,OUT045,1242.8354669878363
FDF08,OUT017,1376.8347986903402
FDO49,OUT017,806.8235910166248
FDS56,OUT027,6038.252980971102
FDX46,OUT018,789.2860533989987
FDQ07,OUT013,3629.7859623783042
FDC32,OUT010,198.00027531654507
FDT21,OUT019,556.9374773042656
FDG58,OUT045,2578.3320793123585
FDW14,OUT049,1316.7936854306693
DRA12,OUT027,3564.1202559769067
FDV27,OUT013,1381.3900453706913
DRD25,OUT013,1808.6109065220503
DRF48,OUT027,5096.763614224838
FDX24,OUT017,1528.9339307136577
DRJ51,OUT046,3629.2588666848114
FDE45,OUT045,2790.054636238871
FDE14,OUT046,1693.0553704092426
FDG53,OUT045,2163.7857568348977
FDT08,OUT046,2446.3763537990176
DRC27,OUT027,6048.37965380299
FDG20,OUT035,2877.6431150392677
FDC21,OUT046,1783.890817138642
FDV31,OUT018,2598.4618721968814
FDB58,OUT045,2308.4980551129397
FDV23,OUT046,2076.0680393320004
FDA25,OUT019,261.7937638421937
FDC15,OUT046,2502.5420724158957
FDU47,OUT049,2292.075701357947
FDE23,OUT013,705.4465313683232
FDS08,OUT013,2899.221129704705
FDW03,OUT027,2729.3647103144035
FDJ60,OUT018,2414.886474605907
FDM34,OUT017,2119.1595524319764
FDW33,OUT013,1712.5549031020605
FDZ40,OUT013,763.2429521877976
FDE33,OUT018,1119.7859154919854
NCC06,OUT010,283.6674342963906
FDU11,OUT046,1979.6912208652732
FDL44,OUT017,2675.152751518572
NCZ29,OUT017,2068.1639959272275
FDG28,OUT010,570.7799123761707
FDL12,OUT018,764.8514562652199
FDD52,OUT017,1766.284142896668
FDO15,OUT013,1094.3709383754806
NCN29,OUT027,1319.1147464446424
FDW36,OUT013,1722.9116067652733
FDB21,OUT046,3820.0111461028337
FDZ28,OUT013,2046.190439094114
FDY10,OUT035,1895.3531615497936
DRG39,OUT017,806.3412897493582
FDN28,OUT013,1684.9684167370096
FDV15,OUT035,1719.8634028421757
DRI13,OUT035,3799.8102274779976
FDH20,OUT046,1543.8972112597373
FDY51,OUT013,3642.6353561755054
FDE16,OUT013,3420.7268365962295
FDX40,OUT018,497.7913831911863
FDC48,OUT018,1143.020062928814
FDS14,OUT046,2380.694379912481
FDX56,OUT017,3748.1261771518266
FDI10,OUT046,2846.4885198598686
FDI14,OUT013,2386.1401438665853
DRM48,OUT013,600.1809809414302
NCH07,OUT027,4013.4270378958836
FDY26,OUT013,3461.838460865604
FDD02,OUT027,3083.259378911988
FDM12,OUT046,3137.7418925568463
DRF01,OUT010,356.3835685613692
FDV36,OUT046,2138.939832367416
DRI59,OUT013,3772.425631883271
FDV03,OUT018,2279.8399160977046
FDO39,OUT017,3180.5310277160897
NCB07,OUT018,2915.750211014137
FDH38,OUT027,2980.969965250867
FDZ13,OUT035,812.6658877837709
NCZ30,OUT046,2064.0777075004985
NCA06,OUT035,613.3897932402728
FDB04,OUT049,1319.2968493575897
FDN50,OUT013,1471.1651289658628
NCG06,OUT049,3966.585396757653
NCY17,OUT018,574.0337864507502
FDC23,OUT046,2844.4605718155835
FDK33,OUT049,3590.895963404458
FDR03,OUT049,3612.9656005485117
FDZ07,OUT045,1037.1996900364938
FDO38,OUT013,1222.3819395240068
FDS59,OUT046,1821.5683324196625
DRM11,OUT019,575.1027051779208
FDX52,OUT027,5157.456607390708
DRJ35,OUT018,785.6072754218351
NCP53,OUT046,3857.1893017029947
FDW15,OUT019,346.84611062152703
DRI47,OUT045,2320.1734073752286
DRZ11,OUT035,2020.6310111998696
FDS02,OUT013,3087.9840287042043
DRD49,OUT018,3434.4851279655136
FDW38,OUT049,840.579293676534
FDR21,OUT019,423.28307189871913
FDE40,OUT013,872.190630440051
FDI02,OUT045,1784.587094162653
FDQ04,OUT045,667.862354913082
FDY14,OUT017,4250.022446720954
NCT54,OUT046,1575.9786695317644
DRD25,OUT017,1805.1721851658478
DRE01,OUT045,3810.69290563359
FDJ12,OUT010,528.6684591130224
NCZ05,OUT049,1705.3321439150025
DRB25,OUT019,275.04089718073175
NCC31,OUT045,2531.3541353662768
FDM16,OUT045,1276.5057610794413
DRG11,OUT049,1690.3371548623647
FDV24,OUT027,3686.0068883567983
FDV43,OUT046,706.4065906637504
FDG05,OUT018,2294.2866395320025
FDV23,OUT010,269.86391236899095
FDI58,OUT018,1314.7285332773477
FDQ11,OUT017,4219.260575521226
FDC05,OUT027,5267.723466698958
FDF40,OUT013,4081.8349168951772
FDU02,OUT018,3308.175698341943
FDT32,OUT013,3036.885186773956
NCF06,OUT017,3900.720445353117
FDT46,OUT013,740.8730396410402
FDR58,OUT010,212.18454211395579
FDY04,OUT046,2647.6461681656806
FDT58,OUT045,2661.9372052388185
FDE46,OUT049,2524.258066668204
DRH11,OUT017,877.3254590315538
DRI51,OUT046,2770.0981304353545
FDC35,OUT017,3590.081091717336
FDP45,OUT035,4149.631081745975
FDC45,OUT017,2792.6502105010436
FDU01,OUT045,3009.207351069721
FDJ53,OUT010,263.05376824830205
FDJ46,OUT017,2925.555298803786
FDX07,OUT013,3050.4054837562335
NCI30,OUT049,3890.838216535767
FDE47,OUT027,3226.2799037177374
FDV48,OUT045,1318.1418975707368
FDN16,OUT019,257.52246757775345
FDM52,OUT013,2449.6447343052782
FDA32,OUT027,5764.847400882136
FDH05,OUT017,4013.245776739329
FDW25,OUT010,197.60239434426828
FDQ09,OUT046,1893.8656517414336
NCM17,OUT010,134.17039788088306
DRM59,OUT046,2378.2428948391735
FDV47,OUT027,2311.215249525076
DRE15,OUT035,1261.7581173647295
FDS25,OUT010,235.71959976758245
NCZ05,OUT018,1471.0459512110467
NCV05,OUT019,364.70668261805884
DRM37,OUT046,3154.5711921919465
FDV58,OUT027,5257.10799764954
FDN22,OUT027,5975.510823428043
NCO06,OUT049,614.7863137030827
FDT56,OUT019,158.07156285592063
FDM02,OUT013,1379.9961295761586
FDA09,OUT046,2958.4125865955198
NCC06,OUT035,2081.570180588338
NCL54,OUT049,3048.4935995092796
NCB55,OUT017,938.4376727005512
FDB12,OUT017,1776.9975711872883
NCA54,OUT049,3106.491255137109
NCS38,OUT049,1926.7104070922248
FDC02,OUT049,4178.840241866423
FDK44,OUT019,402.12407514406243
FDE16,OUT035,3611.201930669616
NCS05,OUT035,2141.9514475484366
FDZ59,OUT045,2765.399435606003
FDI20,OUT017,3763.846278558628
FDQ14,OUT046,2344.907856104077
FDF53,OUT017,3111.978979693777
FDW25,OUT017,1432.4763514280962
NCQ43,OUT010,238.20872827908607
FDX52,OUT013,3064.8881489807377
FDE28,OUT045,3836.2297873263306
FDN15,OUT017,2245.9323581959347
FDO28,OUT017,1942.2564230062364
FDQ33,OUT045,2523.2226555754246
FDM22,OUT010,140.1962018976049
FDJ03,OUT017,755.9457791656746
FDI16,OUT045,847.554991060986
FDI09,OUT027,5889.912420225162
FDX55,OUT013,3570.6924385569423
FDS23,OUT027,3283.551178783519
DRC12,OUT045,2869.6630140203447
FDH41,OUT049,3695.421517865445
FDN01,OUT013,2908.8454024047182
FDV55,OUT045,2370.4637952378866
NCJ19,OUT013,791.5695639357248
NCY29,OUT010,162.86096459949306
FDP03,OUT018,1751.4940244888885
FDZ52,OUT045,1694.6925625652857
FDH31,OUT010,220.466465727437
FDQ19,OUT018,3385.937638516276
FDS15,OUT035,1782.582981841752
FDN32,OUT017,3060.305343588623
FDH32,OUT049,1555.1951278567226
FDF33,OUT017,1774.2719180052404
FDJ22,OUT046,3028.290693414371
FDG56,OUT010,149.59348643351967
FDC05,OUT046,3192.6914831771965
FDK09,OUT013,3744.4000508181484
NCV29,OUT045,2815.5832247046806
NCC43,OUT019,566.361279432103
NCA42,OUT049,2563.701046415652
FDC10,OUT046,2009.7755949538796
FDC16,OUT013,1329.9968488290551
NCL17,OUT013,2280.7856694883235
FDA51,OUT035,1900.965064500787
FDW01,OUT017,2489.994580352416
NCF30,OUT045,1956.6718397642583
FDN49,OUT013,633.3432504724573
FDY20,OUT045,1412.5204584536434
FDC15,OUT045,2501.6006098077064
FDY24,OUT046,884.3673659325509
NCG43,OUT017,1556.2472361063533
FDA48,OUT013,3700.0322098486754
NCF55,OUT017,614.1999660793765
FDL38,OUT049,1376.3177267150093
NCQ29,OUT018,3601.011753462237
FDC34,OUT017,2622.298186343533
FDP36,OUT027,1512.065532774964
FDN50,OUT010,195.32685481666053
FDO23,OUT049,1469.5858303020793
FDT56,OUT013,804.1986183594126
FDT13,OUT027,5197.21761478272
FDZ03,OUT013,3122.323569036681
FDQ03,OUT010,578.6783378830183
FDU44,OUT045,2713.551315681435
FDD03,OUT049,3750.9388481740643
NCH30,OUT013,1827.4506327810234
FDS60,OUT010,424.2055411843248
FDG08,OUT046,2793.4744312090443
FDX38,OUT017,754.0842934512715
FDD22,OUT017,1861.1829488839667
FDW51,OUT013,3413.2282739599295
FDL09,OUT017,2831.9399310054782
FDZ60,OUT045,1624.235862646891
NCH07,OUT046,2613.1143873211254
NCQ41,OUT049,3200.9755311259755
FDW04,OUT049,2088.5911816598386
FDI08,OUT027,5996.676576482186
FDR19,OUT019,337.33709495561646
FDV13,OUT046,1383.2917420336391
FDB52,OUT017,4174.774254155944
FDZ48,OUT027,2927.459512438883
NCO14,OUT049,743.5193336464134
FDZ50,OUT013,3139.705142175534
FDN27,OUT019,297.8548088467519
FDQ60,OUT013,1994.5692763771099
FDR49,OUT017,764.6067419802814
DRJ35,OUT027,1734.2709540750977
DRI49,OUT017,1348.908197536636
FDB47,OUT017,3740.5496896225995
FDP37,OUT010,278.8184220756332
FDR26,OUT049,2968.7804471982054
FDY31,OUT019,336.3151987606717
FDC11,OUT045,1408.2728566527308
DRP47,OUT035,4257.386716698293
NCY54,OUT018,2536.0789006586056
FDR27,OUT046,2200.5140543192997
FDQ21,OUT019,306.04608478478696
NCQ29,OUT035,4248.990024576447
FDJ02,OUT046,2413.4120704847105
FDE21,OUT018,1596.0002945633596
FDM39,OUT046,2907.4758279718753
FDZ01,OUT017,1740.11959456955
NCB19,OUT018,1280.1000995011918
FDU03,OUT046,2980.1047335659287
FDP27,OUT049,3277.072310986873
DRF01,OUT045,2337.076334844651
FDM03,OUT049,1713.2786837086421
FDV01,OUT046,2534.29875782277
FDS16,OUT046,2469.362130460328
FDO45,OUT035,1466.9663971682746
NCX06,OUT035,3089.493386397115
FDP13,OUT046,685.8744633471374
NCR38,OUT018,3496.3383479486806
FDA01,OUT013,797.5379497287149
FDT26,OUT017,1958.890561615797
FDD44,OUT027,5993.76387355178
FDB26,OUT013,780.3315618761043
FDP45,OUT019,561.4152708095976
NCP55,OUT046,909.3671223244434
FDT23,OUT017,1350.2656934165816
FDO51,OUT045,677.2754275462718
FDA44,OUT046,915.3822222743588
NCJ31,OUT018,3501.9855307374514
FDX37,OUT045,1548.4827362195804
NCD18,OUT049,3729.7002436676885
FDN40,OUT027,3882.585420827924
FDL33,OUT017,3207.963033274344
DRF48,OUT035,3177.9180327741724
FDW08,OUT035,1666.9073274538728
FDX39,OUT018,3018.2409654986336
FDB38,OUT049,2663.259101981436
FDY46,OUT018,2742.544369287892
NCB06,OUT049,2569.387881060737
FDA34,OUT035,3047.052813365449
FDA35,OUT045,1938.2773779466747
FDQ07,OUT035,3876.8239085592386
